onset	duration	sample	value
10.1100000000	1.0000000000	3033	fixation_cross
164.6200000000	1.0000000000	49386	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1
254.7800000000	1.0000000000	76434	Category:IMG=ID:FYLLADIO_2.tif=Type:Leaflet_Images_1
313.5366666667	1.0000000000	94061	Category:IMG=ID:FYLLADIO_3.tif=Type:Leaflet_Images_1
401.3633333333	1.0000000000	120409	Category:IMG=ID:FYLLADIO_4.tif=Type:Leaflet_Images_1
458.8933333333	1.0000000000	137668	Category:IMG=ID:FYLLADIO_5.tif=Type:Leaflet_Images_1
516.7266666667	1.0000000000	155018	Category:IMG=ID:FYLLADIO_6.tif=Type:Leaflet_Images_1
564.6200000000	1.0000000000	169386	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1
570.6100000000	1.0000000000	171183	EOE
570.7133333333	1.0000000000	171214	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1
4.6166666667	1.0000000000	1385	MouseButtonLeft pressed
4.6800000000	1.0000000000	1404	MouseButtonLeft released
171.8066666667	1.0000000000	51542	MouseButtonLeft pressed
171.9266666667	1.0000000000	51578	MouseButtonLeft released
193.0400000000	1.0000000000	57912	MouseButtonLeft pressed
193.2233333333	1.0000000000	57967	MouseButtonLeft released
197.4633333333	1.0000000000	59239	MouseButtonLeft pressed
197.6000000000	1.0000000000	59280	MouseButtonLeft released
210.4533333333	1.0000000000	63136	MouseButtonLeft pressed
210.6066666667	1.0000000000	63182	MouseButtonLeft released
218.9166666667	1.0000000000	65675	MouseButtonLeft pressed
219.0700000000	1.0000000000	65721	MouseButtonLeft released
227.0466666667	1.0000000000	68114	MouseButtonLeft pressed
227.1966666667	1.0000000000	68159	MouseButtonLeft released
251.5266666667	1.0000000000	75458	MouseButtonLeft pressed
251.6600000000	1.0000000000	75498	MouseButtonLeft released
322.5500000000	1.0000000000	96765	MouseButtonLeft pressed
322.7100000000	1.0000000000	96813	MouseButtonLeft released
334.0933333333	1.0000000000	100228	MouseButtonLeft pressed
334.2600000000	1.0000000000	100278	MouseButtonLeft released
338.4133333333	1.0000000000	101524	MouseButtonLeft pressed
338.5466666667	1.0000000000	101564	MouseButtonLeft released
353.3633333333	1.0000000000	106009	MouseButtonLeft pressed
353.5400000000	1.0000000000	106062	MouseButtonLeft released
363.6200000000	1.0000000000	109086	MouseButtonLeft pressed
363.7466666667	1.0000000000	109124	MouseButtonLeft released
363.8666666667	1.0000000000	109160	MouseButtonLeft pressed
363.9733333333	1.0000000000	109192	MouseButtonLeft released
364.1066666667	1.0000000000	109232	MouseButtonLeft pressed
364.2266666667	1.0000000000	109268	MouseButtonLeft released
394.5966666667	1.0000000000	118379	MouseButtonLeft pressed
394.7700000000	1.0000000000	118431	MouseButtonLeft released
398.2433333333	1.0000000000	119473	MouseButtonLeft pressed
398.4100000000	1.0000000000	119523	MouseButtonLeft released
413.0766666667	1.0000000000	123923	MouseButtonLeft pressed
413.2033333333	1.0000000000	123961	MouseButtonLeft released
439.7000000000	1.0000000000	131910	MouseButtonLeft pressed
439.8666666667	1.0000000000	131960	MouseButtonLeft released
447.1066666667	1.0000000000	134132	MouseButtonLeft pressed
447.3066666667	1.0000000000	134192	MouseButtonLeft released
452.9933333333	1.0000000000	135898	MouseButtonLeft pressed
453.1533333333	1.0000000000	135946	MouseButtonLeft released
455.7233333333	1.0000000000	136717	MouseButtonLeft pressed
455.9066666667	1.0000000000	136772	MouseButtonLeft released
476.1233333333	1.0000000000	142837	MouseButtonLeft pressed
476.3066666667	1.0000000000	142892	MouseButtonLeft released
520.2500000000	1.0000000000	156075	MouseButtonLeft pressed
520.4400000000	1.0000000000	156132	MouseButtonLeft released
527.4400000000	1.0000000000	158232	MouseButtonLeft pressed
527.6400000000	1.0000000000	158292	MouseButtonLeft released
538.9066666667	1.0000000000	161672	MouseButtonLeft pressed
539.0266666667	1.0000000000	161708	MouseButtonLeft released
561.5533333333	1.0000000000	168466	MouseButtonLeft pressed
561.6900000000	1.0000000000	168507	MouseButtonLeft released
